Order Date,year,month,day_of_week,is_weekend,Quarter,ShippingDuration,Ship Mode,Segment,State,Region,Num Products,Sales,sales_lag_1,sales_lag_7,sales_lag_30,rolling_mean_7,rolling_mean_30,rolling_std_30
2015-04-11,2015,4,5,1,1,214.0,Standard Class,Corporate,California,West,1,2.94,52.064,2126.034,1142.165,429.8288571428572,258.1775333333332,444.2434247508079
2015-04-11,2015,4,5,1,1,214.0,Standard Class,Consumer,California,West,5,1729.416,2.94,110.098,88.118,126.52971428571428,220.20336666666654,413.715945771099
2015-04-11,2015,4,5,1,1,153.0,Standard Class,Home Office,New York,East,5,4807.372,1729.416,589.41,1.869,357.8608571428571,274.9132999999999,495.98896519073503
2015-04-12,2015,4,6,1,1,122.0,Standard Class,Corporate,New York,East,1,129.98,4807.372,29.24,726.548,960.4268571428572,435.09673333333313,961.9128439647793
2015-04-13,2015,4,0,0,1,5.0,Standard Class,Home Office,Maryland,East,1,7.83,129.98,66.616,0.852,974.8182857142857,415.21113333333324,961.8463302894198
2015-04-13,2015,4,0,0,1,4.0,Second Class,Corporate,Pennsylvania,East,4,630.746,7.83,35.34,288.06,966.4202857142858,415.4437333333332,961.7435102007023
2015-04-15,2015,4,2,0,1,0.0,Same Day,Home Office,California,West,2,294.71999999999997,630.746,52.064,17.248,1051.4782857142857,426.8665999999999,962.213339255748
2015-04-16,2015,4,3,0,1,4.0,Standard Class,Corporate,North Carolina,South,1,39.072,294.71999999999997,2.94,117.136,1086.1434285714286,436.1156666666666,959.469856607403
2015-04-18,2015,4,5,1,1,4.0,Standard Class,Consumer,Texas,Central,4,697.074,39.072,1729.416,15.552,1091.305142857143,433.51353333333316,960.4701126040864
2015-04-18,2015,4,5,1,1,5.0,Standard Class,Consumer,California,West,4,323.458,697.074,4807.372,354.9,943.8277142857143,456.2309333333332,958.3007977004435
2015-04-19,2015,4,6,1,1,4.0,Second Class,Consumer,Virginia,South,2,129.32999999999998,323.458,129.98,18.9,303.26857142857136,455.1828666666666,958.432626520481
2015-04-19,2015,4,6,1,1,2.0,Second Class,Home Office,California,West,1,76.14,129.32999999999998,7.83,364.93,303.1757142857142,458.8638666666665,956.9100910082208
2015-04-20,2015,4,0,0,1,5.0,Standard Class,Consumer,California,West,1,59.92,76.14,630.746,84.83,312.9342857142857,449.2375333333332,959.3371408377817
2015-04-20,2015,4,0,0,1,2.0,Second Class,Consumer,Texas,Central,3,1190.53,59.92,294.71999999999997,7.184,231.38771428571425,448.4071999999999,959.6741428239358
2015-04-21,2015,4,1,0,1,4.0,Standard Class,Consumer,California,West,1,16.52,1190.53,39.072,43.312000000000005,359.3605714285714,487.85206666666653,965.2166232583248
2015-04-21,2015,4,1,0,1,5.0,Standard Class,Corporate,Kentucky,South,1,828.84,16.52,697.074,27.46,356.1388571428571,486.9589999999999,965.6544124415285
2015-04-22,2015,4,2,0,1,2.0,Second Class,Corporate,New York,East,2,257.752,828.84,323.458,69.86,374.9625714285714,513.6716666666665,963.5870694891273
2015-04-23,2015,4,3,0,1,1.0,First Class,Corporate,Pennsylvania,East,1,2.502,257.752,129.32999999999998,46.8,365.57599999999996,519.9347333333332,961.2106316642622
2015-04-23,2015,4,3,0,1,4.0,Standard Class,Home Office,Ohio,East,3,311.196,2.502,76.14,16.224,347.45771428571425,518.4581333333332,961.9962223296586
2015-04-23,2015,4,3,0,1,3.0,Second Class,Home Office,California,West,1,48.91,311.196,59.92,440.04799999999994,381.0371428571429,528.2905333333332,958.18584703083
2015-04-25,2015,4,5,1,1,5.0,Standard Class,Home Office,California,West,3,2061.01,48.91,1190.53,209.96800000000002,379.4642857142857,515.2525999999999,962.0811265157606
2015-04-25,2015,4,5,1,1,4.0,Standard Class,Home Office,Texas,Central,2,16.608,2061.01,16.52,37.44,503.8185714285715,576.9539999999998,1000.4198790186672
2015-04-25,2015,4,5,1,1,4.0,Standard Class,Consumer,North Carolina,South,1,302.376,16.608,828.84,617.12,503.83114285714294,576.2595999999999,1000.8144254851373
2015-04-26,2015,4,6,1,1,4.0,Standard Class,Home Office,California,West,2,34.0,302.376,257.752,2126.034,428.622,565.7681333333333,1002.020311608287
2015-04-28,2015,4,1,0,1,2.0,First Class,Consumer,California,West,1,1679.96,34.0,2.502,110.098,396.6574285714286,496.03366666666653,961.6752147110482
2015-05-01,2015,5,4,0,2,214.0,Standard Class,Consumer,Pennsylvania,East,1,19.536,1679.96,311.196,589.41,636.2942857142858,548.3623999999999,982.4379189491193
2015-05-03,2015,5,6,1,2,92.0,Second Class,Consumer,New York,East,5,705.562,19.536,48.91,29.24,594.6285714285715,529.3665999999998,987.1151090412005
2015-05-04,2015,5,0,0,2,61.0,First Class,Home Office,New York,East,1,55.48,705.562,2061.01,66.616,688.436,551.9106666666665,983.0136995418676
2015-05-04,2015,5,0,0,2,123.0,Second Class,Corporate,Virginia,South,5,4251.92,55.48,16.608,35.34,401.9317142857143,551.5394666666665,983.205356715569
2015-05-04,2015,5,0,0,2,61.0,First Class,Corporate,Illinois,Central,2,101.728,4251.92,302.376,52.064,1006.9762857142857,692.0921333333332,1187.1117233774253
2015-05-04,2015,5,0,0,2,61.0,Second Class,Consumer,Michigan,Central,4,770.61,101.728,34.0,2.94,978.3122857142856,693.7475999999999,1186.222701818752
2015-05-05,2015,5,1,0,2,61.0,First Class,Corporate,Virginia,South,2,47.32,770.61,1679.96,1729.416,1083.5422857142855,719.3366,1179.06528484221
2015-05-05,2015,5,1,0,2,92.0,First Class,Consumer,Texas,Central,1,127.869,47.32,19.536,4807.372,850.308,663.2667333333333,1169.3305548639105
2015-05-05,2015,5,1,0,2,153.0,Standard Class,Corporate,Illinois,Central,1,45.248,127.869,705.562,129.98,865.7841428571429,507.2832999999999,871.6967555809902
2015-05-05,2015,5,1,0,2,123.0,Second Class,Consumer,Kentucky,South,3,40.54,45.248,55.48,7.83,771.4535714285713,504.45889999999986,873.0975633403871
2015-05-07,2015,5,3,0,2,92.0,First Class,Consumer,Mississippi,South,3,514.03,40.54,4251.92,630.746,769.3192857142857,505.5492333333332,872.4761851285068
2015-05-07,2015,5,3,0,2,92.0,First Class,Corporate,Florida,South,3,242.546,514.03,101.728,294.71999999999997,235.33499999999998,501.6586999999999,872.1588300542493
2015-05-07,2015,5,3,0,2,0.0,Same Day,Consumer,Texas,Central,2,502.2,242.546,770.61,39.072,255.4518571428571,499.9195666666665,872.6375941028634
2015-05-07,2015,5,3,0,2,184.0,Standard Class,Home Office,California,West,1,180.96,502.2,47.32,697.074,217.10757142857142,515.3571666666666,868.2894377684679
2015-05-07,2015,5,3,0,2,214.0,Standard Class,Corporate,Tennessee,South,1,4.368,180.96,127.869,323.458,236.199,498.15336666666656,869.6767378029724
2015-05-08,2015,5,4,0,2,123.0,Standard Class,Consumer,California,West,3,472.044,4.368,45.248,129.32999999999998,218.55599999999998,487.51703333333325,873.8283345495778
2015-05-08,2015,5,4,0,2,184.0,Standard Class,Consumer,California,West,3,78.12,472.044,40.54,76.14,279.5268571428572,498.9408333333332,871.2204906655114
2015-05-08,2015,5,4,0,2,61.0,Second Class,Corporate,Connecticut,East,3,1217.3799999999999,78.12,514.03,59.92,284.89542857142857,499.0068333333332,871.1874309542671
2015-05-08,2015,5,4,0,2,184.0,Standard Class,Corporate,New York,East,2,151.95000000000002,1217.3799999999999,242.546,1190.53,385.3739999999999,537.5888333333332,876.6838830539142
2015-05-08,2015,5,4,0,2,214.0,Standard Class,Consumer,Texas,Central,1,489.23,151.95000000000002,502.2,16.52,372.4317142857143,502.96949999999987,870.4951917873411
2015-05-09,2015,5,5,1,2,61.0,First Class,Consumer,Florida,South,1,31.984,489.23,180.96,828.84,370.57885714285715,518.7264999999999,865.6510735928571
2015-05-09,2015,5,5,1,2,153.0,Standard Class,Consumer,Ohio,East,1,264.32,31.984,4.368,257.752,349.29657142857144,492.1646333333332,868.0295472239565
2015-05-10,2015,5,6,1,2,31.0,First Class,Consumer,California,West,1,99.98,264.32,472.044,2.502,386.4325714285714,492.3835666666665,867.9692114172337
2015-05-10,2015,5,6,1,2,153.0,Second Class,Consumer,Ohio,East,1,91.92,99.98,78.12,311.196,333.2805714285714,495.6328333333332,866.25284763101
2015-05-11,2015,5,0,0,2,153.0,Standard Class,Consumer,Pennsylvania,East,5,1476.8339999999998,91.92,1217.3799999999999,48.91,335.252,488.32363333333325,868.7841337180207
2015-05-11,2015,5,0,0,2,153.0,Standard Class,Home Office,California,West,1,20.04,1476.8339999999998,151.95000000000002,2061.01,372.31685714285715,535.9210999999999,882.881120162859
2015-05-11,2015,5,0,0,2,153.0,Standard Class,Home Office,Virginia,South,1,47.79,20.04,489.23,16.608,353.4725714285714,467.8887666666666,838.847285902863
2015-05-11,2015,5,0,0,2,0.0,Same Day,Consumer,Virginia,South,1,149.9,47.79,31.984,302.376,290.40971428571424,468.9281666666665,838.2879625339885
2015-05-12,2015,5,1,0,2,153.0,Standard Class,Corporate,Arizona,West,2,1280.992,149.9,264.32,34.0,307.2548571428571,463.8456333333332,839.7934663644673
2015-05-12,2015,5,1,0,2,214.0,Standard Class,Consumer,Virginia,South,1,24.56,1280.992,99.98,1679.96,452.49371428571425,505.41203333333317,848.5985783082556
2015-05-12,2015,5,1,0,2,61.0,First Class,Consumer,California,West,1,250.26,24.56,91.92,19.536,441.7194285714285,450.2320333333331,823.0259066198842
2015-05-12,2015,5,1,0,2,123.0,Standard Class,Corporate,Ohio,East,5,362.466,250.26,1476.8339999999998,705.562,464.3394285714285,457.9228333333332,819.9346680219602
2015-05-12,2015,5,1,0,2,153.0,Standard Class,Consumer,California,West,3,90.58,362.466,20.04,55.48,305.14399999999995,446.48629999999986,818.7533828564242
2015-05-12,2015,5,1,0,2,123.0,Second Class,Corporate,Illinois,Central,2,433.56,90.58,47.79,4251.92,315.22114285714287,447.6562999999998,818.2002591256746
2015-05-12,2015,5,1,0,2,61.0,First Class,Corporate,Pennsylvania,East,2,521.2239999999999,433.56,149.9,101.728,370.3311428571429,320.3776333333332,391.98341334758004
2015-05-13,2015,5,2,0,2,2.0,First Class,Home Office,Florida,South,2,405.45599999999996,521.2239999999999,1280.992,770.61,423.37742857142854,334.3608333333332,391.39646529107904
2015-05-13,2015,5,2,0,2,2.0,Second Class,Consumer,Utah,West,1,55.5,405.45599999999996,24.56,47.32,298.3008571428571,322.18903333333316,382.94868676143733
2015-05-13,2015,5,2,0,2,4.0,Standard Class,Consumer,California,West,1,149.97,55.5,250.26,127.869,302.72085714285714,322.46169999999984,382.7490862926686
2015-05-13,2015,5,2,0,2,6.0,Standard Class,Corporate,California,West,2,287.456,149.97,362.466,45.248,288.3937142857143,323.19839999999994,382.38272101288004
2015-05-14,2015,5,3,0,2,6.0,Standard Class,Corporate,Florida,South,1,310.88,287.456,90.58,40.54,277.67799999999994,331.2719999999998,378.8524150067069
2015-05-16,2015,5,5,1,2,7.0,Standard Class,Corporate,California,West,1,232.88,310.88,433.56,514.03,309.14942857142853,340.2833333333332,374.8930896946247
2015-05-16,2015,5,5,1,2,4.0,Standard Class,Consumer,California,West,1,56.4,232.88,521.2239999999999,242.546,280.48085714285713,330.9116666666665,373.9128037792932
2015-05-17,2015,5,6,1,2,4.0,Standard Class,Home Office,Wisconsin,Central,1,91.68,56.4,405.45599999999996,502.2,214.07742857142856,324.7067999999999,376.96180694915586
2015-05-18,2015,5,0,0,2,6.0,Standard Class,Consumer,Ohio,East,1,779.796,91.68,55.5,180.96,169.25228571428573,311.02279999999985,377.74676843569955
2015-05-18,2015,5,0,0,2,2.0,Second Class,Consumer,Ohio,East,2,165.168,779.796,149.97,4.368,272.7231428571429,330.9839999999998,386.3607616783696
2015-05-19,2015,5,1,0,2,4.0,Standard Class,Consumer,Michigan,Central,1,57.42,165.168,287.456,472.044,274.89428571428573,336.3439999999998,382.77208277367464
2015-05-19,2015,5,1,0,2,3.0,First Class,Consumer,Virginia,South,1,34.2,57.42,310.88,78.12,242.03199999999998,322.5231999999998,385.1812482264281
2015-05-20,2015,5,2,0,2,2.0,Second Class,Corporate,New Hampshire,East,3,211.66000000000003,34.2,232.88,1217.3799999999999,202.50628571428572,321.05919999999986,386.2242635184546
2015-05-20,2015,5,2,0,2,2.0,Second Class,Corporate,Texas,Central,4,108.44399999999999,211.66000000000003,56.4,151.95000000000002,199.4748571428572,287.5351999999999,347.44226617147865
2015-05-21,2015,5,3,0,2,2.0,Second Class,Consumer,Texas,Central,4,186.908,108.44399999999999,91.68,489.23,206.9097142857143,286.08499999999987,348.11784273115524
2015-05-21,2015,5,3,0,2,5.0,Standard Class,Home Office,Massachusetts,East,3,711.6800000000001,186.908,779.796,31.984,220.5137142857143,276.00759999999985,346.40600591010735
2015-05-21,2015,5,3,0,2,4.0,Standard Class,Home Office,California,West,1,31.84,711.6800000000001,165.168,264.32,210.78285714285715,298.66413333333315,352.0765921114459
2015-05-21,2015,5,3,0,2,4.0,Standard Class,Corporate,Virginia,South,2,3333.8999999999996,31.84,57.42,99.98,191.73599999999996,290.91479999999984,355.40137136583684
2015-05-22,2015,5,4,0,2,7.0,Standard Class,Consumer,Alabama,South,2,180.93,3333.8999999999996,34.2,91.92,659.8045714285714,398.7121333333332,657.5211753676147
2015-05-23,2015,5,5,1,2,4.0,Standard Class,Consumer,Washington,West,1,12.96,180.93,211.66000000000003,1476.8339999999998,680.766,401.6791333333332,656.2887384297447
2015-05-23,2015,5,5,1,2,4.0,Standard Class,Consumer,Pennsylvania,East,3,79.638,12.96,108.44399999999999,20.04,652.3802857142857,352.8833333333332,627.3767501401115
2015-05-23,2015,5,5,1,2,4.0,Standard Class,Consumer,New York,East,3,231.16,79.638,186.908,47.79,648.2651428571428,354.8699333333332,626.3800196677972
2015-05-24,2015,5,6,1,2,6.0,Standard Class,Consumer,Maryland,East,1,116.28,231.16,711.6800000000001,149.9,654.5868571428571,360.98226666666653,624.1709311011293
2015-05-25,2015,5,0,0,2,4.0,Standard Class,Consumer,Illinois,Central,2,104.91999999999999,116.28,31.84,1280.992,569.5297142857142,359.8615999999999,624.593025702094
2015-05-25,2015,5,0,0,2,4.0,Standard Class,Consumer,New York,East,1,14.62,104.91999999999999,3333.8999999999996,24.56,579.9697142857142,320.6591999999999,601.2569060625332
2015-05-26,2015,5,1,0,2,3.0,First Class,Home Office,Utah,West,1,48.4,14.62,180.93,250.26,105.78685714285714,320.3278666666665,601.4284177256523
2015-05-26,2015,5,1,0,2,4.0,Standard Class,Consumer,California,West,1,225.296,48.4,12.96,362.466,86.854,313.5991999999998,603.3654213249615
2015-05-26,2015,5,1,0,2,5.0,Standard Class,Consumer,Illinois,Central,3,475.788,225.296,79.638,90.58,117.18771428571429,309.0268666666665,603.5020618738446
2015-05-26,2015,5,1,0,2,4.0,Standard Class,Corporate,California,West,3,576.234,475.788,231.16,433.56,173.78057142857142,321.8671333333332,602.7915374347481
2015-05-27,2015,5,2,0,2,3.0,First Class,Consumer,Illinois,Central,1,17.46,576.234,116.28,521.2239999999999,223.07685714285714,326.6229333333332,604.2641625997767
2015-05-27,2015,5,2,0,2,0.0,Same Day,Corporate,California,West,2,926.44,17.46,104.91999999999999,405.45599999999996,208.95971428571428,309.83079999999984,605.6678570776174
2015-05-30,2015,5,5,1,2,7.0,Standard Class,Consumer,New York,East,1,70.368,926.44,14.62,55.5,326.3197142857143,327.1969333333332,615.8870331048423
2015-06-01,2015,6,0,0,2,30.0,First Class,Corporate,Georgia,South,1,12.78,70.368,48.4,149.97,334.2837142857143,327.6925333333332,615.6668041346398
2015-06-01,2015,6,0,0,2,122.0,Standard Class,Home Office,Kentucky,South,7,4374.88,12.78,225.296,287.456,329.19514285714286,323.1195333333332,617.539054540863
2015-06-01,2015,6,0,0,2,61.0,Second Class,Consumer,California,West,1,19.44,4374.88,475.788,310.88,921.9928571428572,459.3669999999999,963.4326177439171
2015-06-02,2015,6,1,0,2,92.0,First Class,Corporate,Virginia,South,3,321.56,19.44,576.234,232.88,856.8002857142856,449.6523333333333,966.4461380136
2015-06-02,2015,6,1,0,2,122.0,Second Class,Consumer,Illinois,Central,1,8.952,321.56,17.46,56.4,820.4182857142857,452.60833333333323,965.8957117983122
2015-06-04,2015,6,3,0,2,61.0,First Class,Home Office,Pennsylvania,East,3,281.85200000000003,8.952,926.44,91.68,819.2028571428572,451.0267333333332,966.6054380111283
2015-06-04,2015,6,3,0,2,183.0,Standard Class,Corporate,California,West,4,199.99,281.85200000000003,70.368,779.796,727.1188571428571,457.36579999999987,964.7894287614017
2015-06-04,2015,6,3,0,2,183.0,Standard Class,Corporate,Washington,West,2,687.4499999999999,199.99,12.78,165.168,745.6362857142857,438.0389333333332,963.9147166622137
2015-06-04,2015,6,3,0,2,122.0,Second Class,Corporate,California,West,3,436.48800000000006,687.4499999999999,4374.88,57.42,842.0177142857141,455.4483333333332,963.532841567743
2015-06-04,2015,6,3,0,2,122.0,Standard Class,Corporate,Pennsylvania,East,1,44.91,436.48800000000006,19.44,34.2,279.3902857142856,468.0839333333332,960.6142746484358
2015-06-05,2015,6,4,0,2,153.0,Standard Class,Home Office,California,West,2,113.72,44.91,321.56,211.66000000000003,283.028857142857,468.4409333333332,960.4494429579682
2015-06-05,2015,6,4,0,2,122.0,Standard Class,Home Office,California,West,1,140.736,113.72,8.952,108.44399999999999,253.33742857142846,465.1762666666665,961.5182246419187
2015-06-06,2015,6,5,1,2,183.0,Standard Class,Consumer,Florida,South,2,63.381,140.736,281.85200000000003,186.908,272.16371428571415,466.2526666666665,961.123093244756
2015-06-06,2015,6,5,1,2,92.0,First Class,Consumer,New York,East,1,13.36,63.381,199.99,711.6800000000001,240.95357142857128,462.13509999999985,962.6245359116184
2015-06-06,2015,6,5,1,2,183.0,Standard Class,Consumer,Illinois,Central,2,38.572,13.36,687.4499999999999,31.84,214.2921428571427,438.8577666666666,964.8227516846771
2015-06-06,2015,6,5,1,2,122.0,Standard Class,Home Office,Texas,Central,1,100.24,38.572,436.48800000000006,3333.8999999999996,121.5952857142856,439.0821666666665,964.7256005231204
2015-06-06,2015,6,5,1,2,153.0,Standard Class,Corporate,New York,East,3,1158.448,100.24,44.91,180.93,73.55985714285701,331.2934999999999,796.0345875068648
2015-06-07,2015,6,6,1,2,61.0,First Class,Consumer,New York,East,1,559.992,1158.448,113.72,12.96,232.63671428571416,363.8774333333332,809.5589449286009
2015-06-07,2015,6,6,1,2,183.0,Standard Class,Home Office,California,West,1,478.48,559.992,140.736,79.638,296.38985714285707,382.11183333333327,807.5404965193787
2015-06-08,2015,6,0,0,2,153.0,Second Class,Consumer,South Carolina,South,1,62.91,478.48,63.381,231.16,344.63899999999984,395.40656666666655,805.6700329476761
2015-06-08,2015,6,0,0,2,153.0,Standard Class,Consumer,New York,East,1,199.98,62.91,13.36,116.28,344.57171428571417,389.7982333333332,807.4364560843457
2015-06-09,2015,6,1,0,2,92.0,First Class,Corporate,California,West,2,100.36,199.98,38.572,104.91999999999999,371.2317142857142,392.58823333333316,806.6029340333997
2015-06-10,2015,6,2,0,2,61.0,Second Class,Corporate,Nebraska,Central,1,15.36,100.36,100.24,14.62,380.05857142857127,392.4362333333332,806.6594405391131
2015-06-10,2015,6,2,0,2,92.0,First Class,Corporate,Indiana,Central,1,386.34,15.36,1158.448,48.4,367.932857142857,392.4608999999999,806.6475002181328
2015-06-10,2015,6,2,0,2,122.0,Standard Class,Consumer,California,West,1,9.09,386.34,559.992,225.296,257.63171428571417,403.7255666666666,804.0324723175563
2015-06-10,2015,6,2,0,2,125.0,Standard Class,Consumer,Pennsylvania,East,1,83.92,9.09,478.48,475.788,178.93142857142843,396.5186999999999,806.6516624634056
2015-06-12,2015,6,4,0,2,61.0,First Class,Corporate,California,West,1,1261.33,83.92,62.91,576.234,122.56571428571415,383.4564333333332,808.494468731199
2015-06-12,2015,6,4,0,2,122.0,Standard Class,Consumer,Illinois,Central,6,314.54999999999995,1261.33,199.98,17.46,293.7685714285713,406.2929666666666,823.6606571151398
2015-06-12,2015,6,4,0,2,153.0,Second Class,Consumer,Oregon,West,2,328.914,314.54999999999995,100.36,926.44,310.13571428571413,416.19596666666655,820.6047618088405
